timestamp,equipment_id,equipment_type,vibration_mms,temperature_c,pressure_psi,rpm,oil_flow_rate,current_draw_a,hours_since_maintenance,failure_label
2023-05-05 10:00:00,EQ-014,Compressor,4.3,87.19,415.82,1561.5,121.05,49.16,201,0
2023-05-05 11:00:00,EQ-013,Generator,4.043,70.94,449.02,1492.0,123.31,49.35,133,0
2023-05-05 13:00:00,EQ-003,Valve,2.434,78.16,465.98,1500.3,114.42,47.98,172,0
2023-05-05 14:00:00,EQ-002,Generator,2.438,80.42,464.74,1471.7,120.7,48.13,495,0
2023-05-05 20:00:00,EQ-016,Compressor,4.115,,444.51,1493.6,119.0,43.15,381,0
2023-05-06 03:00:00,EQ-009,Valve,4.803,74.43,438.41,1497.0,108.96,41.49,476,0
2023-05-06 06:00:00,EQ-007,Valve,2.485,75.68,437.35,1406.1,106.7,49.88,336,0
2023-05-06 06:00:00,EQ-013,Generator,2.979,65.67,441.51,1519.9,115.37,44.08,195,0
2023-05-06 09:00:00,EQ-009,Valve,2.811,70.6,469.24,1497.4,112.19,43.89,346,0
2023-05-06 12:00:00,EQ-001,Pipeline,13.832,128.82,333.32,979.7,76.31,80.01,1149,1
2023-05-06 17:00:00,EQ-016,Compressor,4.501,80.41,,1512.4,122.9,44.74,336,0
2023-05-06 22:00:00,EQ-016,Compressor,3.04,79.55,433.76,1493.6,119.29,42.16,389,0
2023-05-06 22:00:00,EQ-014,Compressor,2.191,73.65,446.99,1498.0,127.16,55.19,141,0
2023-05-07 08:00:00,EQ-005,Generator,2.527,79.29,416.97,1601.0,128.71,53.37,125,0
2023-05-07 13:00:00,EQ-008,Valve,4.298,80.89,472.29,1473.5,117.7,40.3,140,0
2023-05-07 15:00:00,EQ-018,Generator,3.628,69.42,444.96,1493.4,98.61,44.41,399,0
2023-05-08 04:00:00,EQ-017,Pipeline,4.055,78.58,415.39,1566.7,144.97,45.14,98,0
2023-05-08 07:00:00,EQ-018,Generator,2.868,78.46,444.33,1559.5,130.22,45.63,444,0
2023-05-08 17:00:00,EQ-020,Pipeline,2.834,72.23,432.77,1542.3,98.02,42.35,70,0
2023-05-08 18:00:00,EQ-006,Compressor,2.491,67.55,478.6,1487.0,126.35,47.62,396,0
2023-05-08 23:00:00,EQ-006,Compressor,4.468,80.51,427.12,1468.1,114.5,46.83,301,0
2023-05-08 23:00:00,EQ-003,Valve,2.866,84.56,444.52,1512.5,126.48,39.64,246,0
2023-05-09 10:00:00,EQ-012,Valve,4.049,64.23,458.94,1468.1,136.53,46.87,335,0
2023-05-09 11:00:00,EQ-016,Compressor,4.551,68.93,439.32,1429.6,120.73,47.34,120,0
2023-05-09 22:00:00,EQ-014,Compressor,13.694,105.83,285.32,904.7,59.76,85.22,576,1
2023-05-10 01:00:00,EQ-002,Generator,4.049,71.79,438.61,1529.6,111.42,43.85,54,0
2023-05-10 01:00:00,EQ-009,Valve,3.9,68.52,472.99,1485.0,117.25,47.25,153,0
2023-05-10 07:00:00,EQ-013,Generator,3.277,79.23,449.02,1429.7,119.48,50.11,427,0
2023-05-10 11:00:00,EQ-015,Pipeline,3.24,79.26,468.11,1312.0,118.07,46.8,412,0
2023-05-11 00:00:00,EQ-010,Generator,2.366,86.29,446.66,1441.8,,44.74,308,0
2023-05-11 01:00:00,EQ-004,Generator,2.617,73.35,434.4,1566.5,108.03,47.68,289,0
2023-05-11 06:00:00,EQ-011,Pipeline,2.274,69.36,469.45,1543.6,123.63,39.84,296,0
2023-05-11 13:00:00,EQ-018,Generator,3.983,65.05,465.98,1534.9,131.85,42.18,105,0
2023-05-11 16:00:00,EQ-015,Pipeline,4.612,81.58,488.58,1502.3,131.84,45.93,7,0
2023-05-11 17:00:00,EQ-013,Generator,14.899,105.02,353.47,814.1,59.72,74.59,840,1
2023-05-11 17:00:00,EQ-016,Compressor,4.806,73.7,468.89,1465.5,116.98,42.56,98,0
2023-05-11 19:00:00,EQ-019,Pump,3.995,73.12,436.88,1563.5,115.03,45.88,66,0
2023-05-11 21:00:00,EQ-013,Generator,3.369,84.3,479.57,1456.0,112.08,41.48,125,0
2023-05-12 00:00:00,EQ-013,Generator,3.241,81.65,463.59,1554.8,112.46,48.14,110,0
2023-05-12 11:00:00,EQ-003,Valve,4.565,78.81,475.64,1505.8,123.17,50.7,234,0
2023-05-12 15:00:00,EQ-004,Generator,,107.06,228.61,925.6,71.79,73.37,784,1
2023-05-13 02:00:00,EQ-013,Generator,3.622,75.05,458.94,1519.4,115.93,45.36,350,0
2023-05-13 03:00:00,EQ-011,Pipeline,15.211,112.88,281.34,789.5,64.16,77.37,596,1
2023-05-13 09:00:00,EQ-003,Valve,3.424,77.1,432.72,1564.0,130.42,46.75,21,0
2023-05-13 11:00:00,EQ-005,Generator,3.676,80.16,488.47,1452.3,130.78,44.74,366,0
2023-05-13 15:00:00,EQ-019,Pump,4.153,72.87,458.04,1463.9,128.46,48.45,195,0
2023-05-14 02:00:00,EQ-018,Generator,2.368,71.1,442.0,1525.2,120.81,44.56,375,0
2023-05-14 07:00:00,EQ-019,Pump,3.592,69.42,444.13,1435.6,111.01,38.99,458,0
2023-05-14 08:00:00,EQ-006,Compressor,3.425,73.39,,1528.4,130.03,43.12,365,0
2023-05-14 09:00:00,EQ-010,Generator,4.373,73.55,437.02,1541.6,112.12,42.79,44,0
2023-05-14 09:00:00,EQ-012,Valve,4.708,81.58,436.86,1516.9,121.11,48.55,411,0
2023-05-14 23:00:00,EQ-011,Pipeline,3.556,84.51,428.7,1491.6,127.06,43.8,49,0
2023-05-15 01:00:00,EQ-010,Generator,3.744,66.94,459.99,1486.0,123.38,44.25,446,0
2023-05-15 04:00:00,EQ-017,Pipeline,3.198,74.11,456.25,1532.2,136.87,42.93,434,0
2023-05-15 15:00:00,EQ-016,Compressor,2.352,72.1,411.85,1472.6,130.99,44.43,260,0
2023-05-15 16:00:00,EQ-008,Valve,3.123,80.61,482.0,1576.4,127.57,44.24,168,0
2023-05-16 03:00:00,EQ-003,Valve,3.393,79.05,465.87,1412.6,133.04,40.01,99,0
2023-05-16 20:00:00,EQ-001,Pipeline,3.308,,453.68,1587.0,120.4,46.08,143,0
2023-05-17 00:00:00,EQ-008,Valve,13.826,99.43,284.47,893.1,72.97,97.21,1145,1
2023-05-17 00:00:00,EQ-006,Compressor,,,462.0,1547.9,138.08,46.52,138,0
2023-05-17 02:00:00,EQ-001,Pipeline,4.448,73.93,481.09,1533.5,137.1,41.8,443,0
2023-05-17 06:00:00,EQ-016,Compressor,4.385,73.43,,1435.8,126.78,49.94,419,0
2023-05-17 11:00:00,EQ-004,Generator,3.309,74.28,453.92,1469.9,128.83,48.81,398,0
2023-05-17 11:00:00,EQ-013,Generator,4.567,70.86,435.62,1464.3,120.6,44.18,77,0
2023-05-17 13:00:00,EQ-007,Valve,4.389,84.67,451.39,1468.0,109.98,41.69,282,0
2023-05-17 14:00:00,EQ-010,Generator,5.162,82.11,446.68,1445.9,125.66,44.82,368,0
2023-05-18 11:00:00,EQ-001,Pipeline,3.032,76.27,483.19,1486.7,128.2,42.1,298,0
2023-05-18 18:00:00,EQ-006,Compressor,3.893,77.31,445.2,1551.5,109.3,47.74,191,0
2023-05-20 06:00:00,EQ-009,Valve,3.154,71.36,483.34,1506.1,125.07,47.51,105,0
2023-05-21 00:00:00,EQ-014,Compressor,3.224,73.94,435.85,1527.3,117.09,44.76,110,0
2023-05-21 01:00:00,EQ-001,Pipeline,3.297,68.93,430.71,1478.5,,44.52,475,0
2023-05-21 14:00:00,EQ-013,Generator,1.405,68.55,462.39,1393.5,131.84,48.11,490,0
2023-05-22 06:00:00,EQ-019,Pump,4.393,71.75,468.96,1534.1,92.26,47.4,227,0
2023-05-22 11:00:00,EQ-006,Compressor,2.659,80.32,,1532.6,133.8,45.6,366,0
2023-05-22 17:00:00,EQ-009,Valve,3.709,80.12,446.0,1448.5,124.97,42.48,150,0
2023-05-22 17:00:00,EQ-008,Valve,4.581,67.44,423.39,1391.1,,45.49,89,0
2023-05-23 05:00:00,EQ-020,Pipeline,3.928,64.79,471.94,1572.1,143.53,40.28,221,0
2023-05-24 03:00:00,EQ-010,Generator,2.979,75.01,451.13,1474.4,132.0,44.34,0,0
2023-05-24 03:00:00,EQ-006,Compressor,3.636,69.26,433.4,1548.1,121.18,40.47,33,0
2023-05-24 08:00:00,EQ-005,Generator,4.415,79.29,437.46,1432.9,116.74,54.76,216,0
2023-05-24 14:00:00,EQ-005,Generator,2.66,74.09,465.42,1565.3,129.96,40.47,409,0
2023-05-24 21:00:00,EQ-012,Valve,3.68,80.24,483.68,1477.1,130.79,44.88,417,0
2023-05-25 19:00:00,EQ-002,Generator,3.217,71.62,452.32,1520.1,137.89,46.42,198,0
2023-05-26 00:00:00,EQ-020,Pipeline,3.945,85.27,462.11,1523.6,125.31,41.78,437,0
2023-05-26 03:00:00,EQ-003,Valve,3.067,74.64,471.63,1477.2,116.27,50.55,68,0
2023-05-26 03:00:00,EQ-017,Pipeline,3.678,72.85,460.46,1482.7,124.29,47.39,150,0
2023-05-26 09:00:00,EQ-017,Pipeline,3.071,77.7,424.02,1438.9,130.58,47.81,174,0
2023-05-26 11:00:00,EQ-009,Valve,3.896,66.93,448.78,1548.4,124.43,45.55,122,0
2023-05-26 13:00:00,EQ-020,Pipeline,3.896,74.42,459.3,1508.3,123.25,44.5,443,0
2023-05-27 09:00:00,EQ-010,Generator,3.45,76.21,451.69,1539.9,129.24,41.85,226,0
2023-05-28 09:00:00,EQ-013,Generator,3.758,71.59,426.08,1498.0,110.26,39.68,420,0
2023-05-28 10:00:00,EQ-013,Generator,2.545,65.83,470.36,1435.2,118.21,47.26,178,0
2023-05-28 11:00:00,EQ-011,Pipeline,6.437,140.43,227.56,821.7,26.63,75.86,1173,1
2023-05-28 14:00:00,EQ-007,Valve,4.537,77.83,405.18,1500.3,128.62,40.97,321,0
2023-05-29 06:00:00,EQ-015,Pipeline,3.783,73.72,477.41,1571.5,134.64,43.32,145,0
2023-05-29 08:00:00,EQ-016,Compressor,2.607,81.18,446.88,1472.6,121.6,46.51,181,0
2023-05-29 09:00:00,EQ-005,Generator,2.829,73.45,,1548.8,115.21,44.44,406,0
2023-05-29 11:00:00,EQ-008,Valve,19.596,97.07,220.09,692.5,81.52,74.49,1042,1
2023-05-29 15:00:00,EQ-003,Valve,2.982,71.01,,1526.2,120.57,47.77,427,0
2023-05-29 16:00:00,EQ-017,Pipeline,3.126,,453.48,1554.5,114.84,45.13,333,0
2023-05-30 22:00:00,EQ-016,Compressor,2.415,70.41,466.36,1439.5,124.7,44.76,56,0
2023-05-30 22:00:00,EQ-006,Compressor,2.876,78.2,458.06,1534.5,108.37,52.69,26,0
2023-05-31 03:00:00,EQ-007,Valve,11.933,114.59,325.37,1129.6,45.73,70.67,915,1
2023-05-31 10:00:00,EQ-020,Pipeline,3.546,78.85,433.42,1508.2,112.83,49.68,76,0
2023-05-31 20:00:00,EQ-003,Valve,3.288,81.04,476.15,1542.8,,46.08,203,0
2023-05-31 21:00:00,EQ-014,Compressor,5.197,73.86,387.37,1572.9,125.02,46.97,432,0
2023-06-01 03:00:00,EQ-006,Compressor,,73.95,434.52,1482.0,127.24,44.23,384,0
2023-06-01 05:00:00,EQ-013,Generator,3.204,,461.58,1517.4,108.18,47.51,444,0
2023-06-01 22:00:00,EQ-017,Pipeline,4.3,78.54,425.64,1441.8,131.04,45.53,172,0
2023-06-02 05:00:00,EQ-002,Generator,2.475,69.86,448.7,1636.1,103.38,46.86,205,0
2023-06-02 07:00:00,EQ-013,Generator,1.538,73.84,454.58,1462.6,102.13,44.89,485,0
2023-06-02 11:00:00,EQ-014,Compressor,3.176,78.5,,1408.1,121.57,48.21,94,0
2023-06-02 17:00:00,EQ-012,Valve,3.905,65.01,433.13,1499.3,106.3,43.58,437,0
2023-06-03 00:00:00,EQ-016,Compressor,2.491,79.59,492.44,1551.6,104.81,43.55,143,0
2023-06-03 00:00:00,EQ-007,Valve,12.993,115.43,328.56,710.9,74.24,75.57,657,1
2023-06-03 01:00:00,EQ-013,Generator,,72.98,460.08,1539.6,126.72,45.96,41,0
2023-06-03 02:00:00,EQ-003,Valve,3.272,72.16,452.57,1470.4,122.54,43.44,19,0
2023-06-03 08:00:00,EQ-017,Pipeline,3.261,73.41,455.51,1476.9,133.0,45.26,20,0
2023-06-03 16:00:00,EQ-013,Generator,2.165,76.49,419.13,1528.4,111.91,42.17,206,0
2023-06-03 23:00:00,EQ-019,Pump,3.761,68.74,468.48,1490.8,114.77,48.15,233,0
2023-06-04 00:00:00,EQ-005,Generator,3.448,76.72,448.4,1487.9,134.34,48.2,52,0
2023-06-04 20:00:00,EQ-011,Pipeline,3.626,72.57,,1517.7,116.45,48.83,103,0
2023-06-04 22:00:00,EQ-001,Pipeline,12.333,92.76,313.48,967.8,90.13,76.45,506,1
2023-06-05 02:00:00,EQ-017,Pipeline,14.757,,339.89,849.3,57.0,74.56,1172,1
2023-06-05 08:00:00,EQ-015,Pipeline,14.296,113.4,276.42,585.3,63.75,86.77,598,1
2023-06-05 10:00:00,EQ-004,Generator,3.706,69.9,416.23,1557.1,114.55,44.85,245,0
2023-06-05 23:00:00,EQ-001,Pipeline,1.179,85.0,435.38,1512.1,102.95,43.73,16,0
2023-06-06 05:00:00,EQ-014,Compressor,13.046,112.31,313.23,718.6,52.16,71.02,1049,1
2023-06-06 11:00:00,EQ-018,Generator,2.541,77.24,460.89,1445.3,118.6,43.99,332,0
2023-06-06 15:00:00,EQ-010,Generator,4.263,76.74,506.91,1484.5,126.11,45.67,236,0
2023-06-06 22:00:00,EQ-006,Compressor,3.207,74.25,462.59,1516.3,125.63,45.52,286,0
2023-06-06 23:00:00,EQ-011,Pipeline,3.892,75.4,455.48,1481.6,108.01,43.04,489,0
2023-06-06 23:00:00,EQ-014,Compressor,2.671,78.24,467.51,1495.9,119.85,38.82,431,0
2023-06-08 04:00:00,EQ-001,Pipeline,4.19,72.97,,1493.8,134.39,46.27,145,0
2023-06-08 09:00:00,EQ-007,Valve,8.81,112.86,365.42,894.2,37.6,79.44,727,1
2023-06-08 10:00:00,EQ-020,Pipeline,2.862,75.18,457.81,1622.7,127.43,49.09,279,0
2023-06-08 11:00:00,EQ-018,Generator,3.496,71.71,444.92,1451.7,132.09,43.02,304,0
2023-06-08 15:00:00,EQ-012,Valve,4.909,74.14,427.11,1476.6,107.71,44.37,198,0
2023-06-08 19:00:00,EQ-004,Generator,3.933,79.46,446.92,1460.6,,45.75,37,0
2023-06-09 09:00:00,EQ-019,Pump,3.929,76.53,406.01,1414.4,135.18,50.09,390,0
2023-06-09 23:00:00,EQ-016,Compressor,3.827,73.82,445.03,1530.2,130.19,48.58,372,0
2023-06-10 09:00:00,EQ-002,Generator,2.861,80.29,469.04,1617.5,126.49,43.93,445,0
2023-06-10 10:00:00,EQ-016,Compressor,4.627,72.56,462.64,1495.4,130.62,44.72,127,0
2023-06-10 14:00:00,EQ-001,Pipeline,3.593,75.73,485.58,1508.1,116.33,44.68,413,0
2023-06-10 16:00:00,EQ-012,Valve,3.335,71.27,446.46,1422.6,115.09,44.15,51,0
2023-06-10 17:00:00,EQ-008,Valve,4.255,75.27,451.53,1588.8,103.92,40.14,483,0
2023-06-11 22:00:00,EQ-009,Valve,4.754,78.74,458.37,1403.1,112.84,50.22,284,0
2023-06-12 04:00:00,EQ-005,Generator,3.201,74.22,465.32,1550.5,132.24,41.48,74,0
2023-06-12 05:00:00,EQ-016,Compressor,3.725,83.79,457.44,1519.5,119.47,48.67,434,0
2023-06-12 15:00:00,EQ-009,Valve,2.531,72.25,444.77,1512.5,110.64,46.28,60,0
2023-06-12 19:00:00,EQ-016,Compressor,3.134,75.27,451.98,1424.1,114.59,45.84,135,0
2023-06-12 21:00:00,EQ-004,Generator,3.527,79.89,458.71,1522.4,132.22,49.82,55,0
2023-06-13 06:00:00,EQ-013,Generator,3.393,77.06,461.15,1493.3,124.03,43.35,96,0
2023-06-13 08:00:00,EQ-010,Generator,,108.1,358.63,1063.9,72.84,74.41,698,1
2023-06-13 12:00:00,EQ-001,Pipeline,9.819,123.32,328.27,696.7,72.22,80.68,811,1
2023-06-13 12:00:00,EQ-001,Pipeline,2.352,69.71,441.36,1578.2,117.53,43.59,370,0
2023-06-13 15:00:00,EQ-020,Pipeline,2.966,80.03,427.09,1431.8,127.08,45.03,96,0
2023-06-13 15:00:00,EQ-019,Pump,2.984,69.96,427.86,1449.6,,44.95,410,0
2023-06-13 20:00:00,EQ-010,Generator,3.188,65.76,446.65,1509.5,120.99,43.31,441,0
2023-06-14 04:00:00,EQ-020,Pipeline,2.987,77.28,446.21,1425.6,114.38,40.31,95,0
2023-06-14 09:00:00,EQ-010,Generator,3.139,83.74,449.05,1477.8,124.06,44.42,446,0
2023-06-14 15:00:00,EQ-017,Pipeline,3.18,65.82,466.29,1453.6,122.14,44.48,244,0
2023-06-14 20:00:00,EQ-016,Compressor,3.837,79.23,460.69,1411.6,129.95,47.81,440,0
2023-06-14 21:00:00,EQ-008,Valve,2.171,77.52,408.73,1484.1,129.41,45.58,183,0
2023-06-15 06:00:00,EQ-013,Generator,2.294,72.57,466.55,1497.7,129.02,48.74,359,0
2023-06-15 09:00:00,EQ-004,Generator,4.858,70.67,481.36,1457.0,125.25,41.59,220,0
2023-06-16 10:00:00,EQ-011,Pipeline,2.676,72.58,449.92,1497.9,127.5,38.96,17,0
2023-06-16 21:00:00,EQ-009,Valve,3.416,74.08,441.21,1389.6,117.8,38.8,423,0
2023-06-17 00:00:00,EQ-009,Valve,3.19,69.51,456.88,1450.6,122.66,45.42,156,0
2023-06-17 05:00:00,EQ-019,Pump,12.528,103.35,257.21,967.6,66.51,87.06,465,1
2023-06-17 11:00:00,EQ-020,Pipeline,2.756,71.95,455.45,1455.1,106.71,44.28,27,0
2023-06-17 17:00:00,EQ-007,Valve,4.043,74.9,451.33,1468.4,116.88,46.54,276,0
2023-06-17 19:00:00,EQ-017,Pipeline,3.293,74.06,472.38,1563.7,118.28,48.3,253,0
2023-06-18 01:00:00,EQ-013,Generator,12.324,104.3,273.25,1105.8,60.53,85.78,642,1
2023-06-18 05:00:00,EQ-020,Pipeline,4.151,71.57,455.96,1550.1,107.62,45.07,141,0
2023-06-18 07:00:00,EQ-014,Compressor,2.683,70.73,463.4,1612.8,114.76,51.45,1,0
2023-06-18 14:00:00,EQ-020,Pipeline,4.275,67.91,477.81,1519.8,130.09,42.56,37,0
2023-06-18 18:00:00,EQ-002,Generator,,70.73,451.77,1475.4,114.51,43.74,140,0
2023-06-18 19:00:00,EQ-001,Pipeline,4.691,67.66,479.7,1487.9,96.62,40.9,250,0
2023-06-19 11:00:00,EQ-017,Pipeline,3.398,73.81,454.66,1536.0,110.41,47.62,119,0
2023-06-19 15:00:00,EQ-002,Generator,4.078,75.56,470.14,1525.9,,44.09,348,0
2023-06-19 22:00:00,EQ-011,Pipeline,3.448,76.64,448.19,1548.9,117.39,39.01,128,0
2023-06-20 00:00:00,EQ-003,Valve,,86.91,407.11,1468.4,137.93,48.75,422,0
2023-06-20 03:00:00,EQ-015,Pipeline,,71.22,469.61,1520.0,111.63,43.43,189,0
2023-06-20 10:00:00,EQ-016,Compressor,9.287,111.87,263.56,849.8,39.21,75.38,738,1
2023-06-20 10:00:00,EQ-017,Pipeline,,77.86,442.26,1501.7,142.37,46.07,346,0
2023-06-21 14:00:00,EQ-009,Valve,2.171,73.7,443.52,1508.6,127.25,42.57,91,0
2023-06-21 22:00:00,EQ-004,Generator,4.15,69.47,453.69,1432.9,119.63,45.8,465,0
2023-06-22 03:00:00,EQ-013,Generator,3.976,72.21,441.74,1453.7,119.69,42.45,374,0
2023-06-22 23:00:00,EQ-010,Generator,4.104,87.52,,1548.9,118.7,40.84,441,0
2023-06-23 14:00:00,EQ-019,Pump,17.396,108.23,330.45,958.0,63.66,74.52,1045,1
2023-06-23 20:00:00,EQ-009,Valve,9.096,126.97,309.23,994.4,61.74,63.75,654,1
2023-06-24 01:00:00,EQ-012,Valve,3.233,68.28,461.72,1571.2,108.78,47.92,215,0
2023-06-24 06:00:00,EQ-004,Generator,2.997,73.39,483.4,1478.2,121.45,46.85,339,0
2023-06-24 07:00:00,EQ-016,Compressor,2.254,89.17,442.19,1509.2,114.25,43.15,185,0
2023-06-24 11:00:00,EQ-004,Generator,3.537,70.48,456.81,1517.3,120.58,45.4,177,0
2023-06-24 20:00:00,EQ-004,Generator,4.344,74.07,436.48,1445.3,114.12,49.25,424,0
2023-06-25 11:00:00,EQ-012,Valve,2.557,73.9,462.19,1422.2,122.01,45.3,183,0
2023-06-25 12:00:00,EQ-017,Pipeline,5.0,83.1,430.63,1540.0,102.69,43.66,73,0
2023-06-25 15:00:00,EQ-004,Generator,2.519,75.41,445.98,1487.9,125.76,44.4,364,0
2023-06-25 16:00:00,EQ-014,Compressor,3.98,75.56,468.2,1498.3,117.59,45.69,440,0
2023-06-25 21:00:00,EQ-003,Valve,3.171,82.37,473.7,1357.4,124.79,47.99,319,0
2023-06-25 23:00:00,EQ-014,Compressor,3.449,68.29,484.03,1504.4,112.06,49.86,200,0
2023-06-26 00:00:00,EQ-020,Pipeline,2.8,72.53,456.57,1561.3,131.72,46.24,309,0
2023-06-26 01:00:00,EQ-014,Compressor,3.914,71.37,453.74,1462.2,113.88,40.78,295,0
2023-06-26 12:00:00,EQ-005,Generator,4.14,78.77,473.78,1535.4,123.51,48.21,103,0
2023-06-26 14:00:00,EQ-015,Pipeline,3.135,77.08,443.74,1354.0,118.09,39.11,8,0
2023-06-26 16:00:00,EQ-015,Pipeline,4.197,83.07,450.41,1450.9,105.79,49.24,55,0
2023-06-27 09:00:00,EQ-011,Pipeline,1.424,,461.59,1514.3,113.76,47.53,115,0
2023-06-27 10:00:00,EQ-013,Generator,3.342,74.24,446.1,1556.7,125.94,36.18,493,0
2023-06-27 11:00:00,EQ-001,Pipeline,2.681,76.51,455.74,1494.2,125.1,47.99,481,0
2023-06-27 13:00:00,EQ-006,Compressor,3.192,76.17,505.98,1527.4,137.52,44.87,206,0
2023-06-27 15:00:00,EQ-006,Compressor,4.069,68.34,505.22,1489.2,116.77,48.43,189,0
2023-06-27 20:00:00,EQ-003,Valve,3.485,73.56,456.45,1458.6,125.19,49.6,189,0
2023-06-28 02:00:00,EQ-012,Valve,2.009,80.09,466.88,1469.2,105.59,41.86,374,0
2023-06-28 02:00:00,EQ-004,Generator,3.592,74.46,466.54,1494.8,102.42,44.25,252,0
2023-06-28 10:00:00,EQ-002,Generator,2.272,65.6,464.25,1405.8,116.28,46.31,244,0
2023-06-28 17:00:00,EQ-004,Generator,3.702,65.15,405.94,1489.0,122.47,41.62,182,0
2023-06-28 18:00:00,EQ-005,Generator,8.347,130.5,320.54,1012.5,53.62,82.98,933,1
2023-06-29 01:00:00,EQ-010,Generator,5.087,78.79,458.34,1450.8,125.71,42.83,52,0
2023-06-29 03:00:00,EQ-001,Pipeline,3.848,73.03,460.76,1515.3,110.02,46.56,372,0
2023-06-29 04:00:00,EQ-006,Compressor,4.003,83.1,457.76,1508.4,122.3,40.09,187,0
2023-06-29 05:00:00,EQ-011,Pipeline,3.116,76.34,454.19,1497.7,115.67,46.18,366,0
2023-06-29 12:00:00,EQ-017,Pipeline,4.805,71.33,463.7,1468.3,131.96,50.36,376,0
2023-06-29 14:00:00,EQ-009,Valve,14.153,120.1,310.48,1040.0,59.57,79.43,480,1
2023-06-29 20:00:00,EQ-013,Generator,2.812,69.85,441.4,1504.3,106.19,49.16,377,0
2023-06-29 22:00:00,EQ-004,Generator,3.366,68.71,441.03,1559.0,129.73,45.29,313,0
2023-06-29 22:00:00,EQ-010,Generator,3.109,78.89,460.76,1585.2,127.8,41.71,433,0
2023-06-30 06:00:00,EQ-006,Compressor,3.841,84.94,491.03,1457.4,117.28,48.7,435,0
2023-06-30 07:00:00,EQ-016,Compressor,2.968,81.07,438.54,1549.5,117.7,41.37,302,0
2023-06-30 08:00:00,EQ-004,Generator,9.635,131.41,281.45,916.4,59.73,79.84,615,1
2023-06-30 14:00:00,EQ-006,Compressor,4.556,78.64,453.2,1423.4,118.54,48.87,109,0
2023-06-30 20:00:00,EQ-009,Valve,4.601,76.57,463.74,1573.3,108.88,44.89,100,0
2023-07-01 05:00:00,EQ-018,Generator,3.037,74.61,448.83,1541.3,109.34,44.85,118,0
2023-07-01 10:00:00,EQ-003,Valve,2.044,72.43,432.25,1568.0,115.23,40.09,460,0
2023-07-01 10:00:00,EQ-010,Generator,13.171,117.14,294.39,997.4,85.96,80.64,689,1
2023-07-01 11:00:00,EQ-001,Pipeline,4.025,,441.29,1481.7,124.3,47.54,470,0
2023-07-01 12:00:00,EQ-003,Valve,4.386,71.46,418.88,1486.4,99.05,45.76,349,0
2023-07-02 13:00:00,EQ-002,Generator,5.654,79.14,426.54,1413.3,115.35,48.58,461,0
2023-07-04 06:00:00,EQ-017,Pipeline,2.958,75.75,434.35,1533.7,118.85,45.47,284,0
2023-07-04 06:00:00,EQ-019,Pump,5.261,64.69,419.07,1566.2,135.76,42.41,108,0
2023-07-05 00:00:00,EQ-008,Valve,,80.94,462.77,1442.8,136.33,41.56,89,0
2023-07-05 02:00:00,EQ-015,Pipeline,13.858,96.92,272.41,892.0,68.81,67.48,1052,1
2023-07-05 03:00:00,EQ-020,Pipeline,3.974,74.6,423.35,1525.7,140.26,44.28,447,0
2023-07-05 04:00:00,EQ-005,Generator,5.18,73.76,442.83,1467.6,127.44,44.46,498,0
2023-07-05 05:00:00,EQ-006,Compressor,4.56,73.12,444.08,1404.3,127.81,37.4,382,0
2023-07-05 18:00:00,EQ-014,Compressor,2.621,73.19,413.92,1482.3,119.07,45.69,86,0
2023-07-06 12:00:00,EQ-015,Pipeline,2.574,75.75,470.38,1493.7,131.7,44.19,36,0
2023-07-06 17:00:00,EQ-005,Generator,3.314,69.77,,1568.4,110.07,46.74,388,0
2023-07-06 18:00:00,EQ-011,Pipeline,1.289,83.1,425.48,1485.7,116.23,48.7,399,0
2023-07-06 18:00:00,EQ-010,Generator,3.256,78.69,460.39,1581.4,144.79,51.8,382,0
2023-07-06 22:00:00,EQ-008,Valve,2.606,82.7,431.44,1562.2,123.55,39.57,110,0
2023-07-07 03:00:00,EQ-003,Valve,4.464,69.02,465.41,1533.4,113.01,44.97,222,0
2023-07-07 05:00:00,EQ-020,Pipeline,3.196,73.59,447.6,1489.1,120.86,43.26,307,0
2023-07-07 09:00:00,EQ-017,Pipeline,8.595,100.57,308.84,986.9,70.09,82.83,447,1
2023-07-07 15:00:00,EQ-015,Pipeline,11.528,121.34,309.34,806.4,54.39,80.15,825,1
2023-07-07 18:00:00,EQ-018,Generator,4.281,79.65,455.86,1473.1,129.35,46.52,76,0
2023-07-07 19:00:00,EQ-018,Generator,4.708,67.18,457.5,1511.9,120.46,45.21,472,0
2023-07-07 23:00:00,EQ-003,Valve,3.19,81.53,440.17,1429.4,114.83,46.86,455,0
2023-07-08 04:00:00,EQ-004,Generator,3.904,82.45,495.43,1479.8,124.91,46.71,180,0
2023-07-08 04:00:00,EQ-006,Compressor,16.393,104.57,243.84,967.5,64.58,87.66,525,1
2023-07-08 05:00:00,EQ-002,Generator,2.855,72.7,446.48,1423.3,103.12,43.2,494,0
2023-07-08 11:00:00,EQ-002,Generator,4.187,75.76,447.75,1532.1,126.03,44.49,178,0
2023-07-08 12:00:00,EQ-017,Pipeline,4.369,73.03,416.99,1535.0,122.35,50.45,475,0
2023-07-08 17:00:00,EQ-020,Pipeline,3.085,79.27,450.59,1525.8,110.19,40.79,229,0
2023-07-08 18:00:00,EQ-002,Generator,10.286,111.37,307.78,865.5,65.99,68.84,839,1
