match_id,home_team,away_team,home_form_5g,away_form_5g,home_xg,away_xg,home_xga,away_xga,home_xt,away_xt,home_sot,away_sot,home_attack_strength,away_attack_strength,home_defense_strength,away_defense_strength,match_importance_home,match_importance_away,home_venue_advantage,rest_days_home,rest_days_away,travel_distance_away_km,h2h_home_win_ratio,missing_key_players_home,missing_key_players_away,referee_card_rate,weather_condition,kickoff_time_uk,home_goals,away_goals,result
M0252,Bournemouth,Crystal Palace,1.01,2.74,1.15,1.59,1.9,1.1,0.32,0.5,4,4,0.76,1.16,0.75,1.08,Medium,Medium,1,3,4,501,0.62,0,4,2.7,Overcast,17:30,0,3,0
M0253,Wolverhampton,Nottingham Forest,1.56,1.95,1.15,1.74,1.67,1.31,0.43,0.44,3,5,0.83,0.97,0.75,0.86,Low,Medium,1,5,3,436,0.72,1,1,1.5,Foggy,12:30,0,1,0
M0254,Burnley,Southampton,1.06,2.13,1.32,1.56,2.08,1.38,0.35,0.42,3,5,0.85,1.11,0.75,0.97,Medium,Medium,1,5,7,230,0.34,3,1,2.3,Overcast,20:00,0,3,0
M0255,Bournemouth,Tottenham,1.73,2.36,1.24,1.87,1.79,1.12,0.36,0.5,3,6,0.76,1.14,0.78,1.22,Medium,Medium,1,6,3,578,0.72,2,2,2.8,Windy,12:30,1,2,0
M0256,Aston Villa,Southampton,2.72,0.82,2.17,0.82,1.34,2.2,0.67,0.18,7,2,1.25,0.75,1.24,0.75,Medium,Medium,1,4,7,298,0.56,0,1,2.1,Overcast,15:00,2,0,2
M0257,Liverpool,Brentford,2.31,2.13,1.32,1.55,1.29,1.34,0.46,0.54,4,5,1.1,1.2,0.92,1.16,High,Medium,1,3,3,422,0.28,3,3,1.6,Foggy,19:45,0,1,0
M0258,Tottenham,Fulham,2.28,1.62,2.0,1.2,1.26,1.51,0.61,0.46,6,3,1.4,0.84,1.38,0.75,Medium,Low,1,6,3,554,0.64,2,3,3.2,Clear,17:30,2,1,2
M0259,Watford,Manchester City,1.33,2.5,0.95,2.1,1.86,0.74,0.35,0.64,3,7,0.81,1.4,0.75,1.38,High,High,1,7,5,580,0.66,4,2,2.8,Windy,19:45,0,2,0
M0260,Brighton,Arsenal,1.52,2.09,1.48,1.11,1.04,1.1,0.38,0.31,4,3,1.31,1.07,1.27,1.05,Low,Low,1,6,7,44,0.41,2,4,1.9,Rainy,17:30,2,0,2
M0261,Leicester City,Bournemouth,1.62,1.96,1.08,1.56,1.74,1.35,0.34,0.56,3,5,0.75,1.06,0.75,0.99,Medium,Low,1,7,3,419,0.49,2,2,2.9,Windy,19:45,1,2,0
M0262,Newcastle,West Ham,2.11,1.68,1.26,1.53,1.35,1.29,0.44,0.54,5,4,1.03,1.08,1.03,0.98,Medium,Medium,1,7,3,458,0.49,2,3,2.5,Windy,12:30,2,2,1
M0263,Brentford,Middlesbrough,1.8,1.46,2.01,1.12,1.06,1.43,0.68,0.3,6,5,1.11,0.75,1.1,0.76,Medium,Low,1,6,6,165,0.35,4,2,3.0,Windy,12:30,3,0,2
M0264,Arsenal,Manchester City,1.67,3.0,1.6,2.37,1.22,1.06,0.51,0.8,4,7,0.92,1.4,1.07,1.38,High,Medium,1,5,4,185,0.42,3,1,1.4,Windy,19:45,1,2,0
M0265,Nottingham Forest,Middlesbrough,2.0,1.56,1.59,1.06,1.34,2.2,0.49,0.34,6,2,1.18,0.8,1.08,0.75,High,Medium,1,3,7,446,0.46,3,3,1.9,Overcast,12:30,3,1,2
M0266,Leicester City,Newcastle,2.48,2.19,1.13,1.93,1.36,1.08,0.38,0.6,4,6,0.89,1.15,0.87,1.06,Medium,Medium,1,7,7,395,0.3,3,4,1.7,Overcast,16:30,2,2,1
M0267,Middlesbrough,Wolverhampton,1.41,1.77,1.14,1.36,2.0,1.3,0.39,0.42,4,4,0.94,1.22,0.75,1.14,Medium,High,1,7,6,253,0.56,0,3,2.8,Clear,12:30,1,2,0
M0268,Newcastle,Watford,2.98,1.61,2.01,1.15,0.93,1.91,0.6,0.31,7,5,1.4,0.75,1.38,0.75,High,High,1,6,4,115,0.62,4,3,1.7,Foggy,15:00,2,1,2
M0269,Crystal Palace,Luton Town,1.5,1.34,1.61,1.28,1.19,1.67,0.54,0.45,5,3,0.9,0.77,0.84,0.75,High,Medium,1,6,7,104,0.43,2,4,2.2,Rainy,17:30,1,1,1
M0270,Brighton,Bournemouth,1.64,1.37,1.14,1.22,1.38,1.7,0.3,0.33,3,4,1.06,0.76,0.95,0.89,Low,High,1,5,5,257,0.6,3,2,2.4,Clear,20:00,0,0,1
M0271,Wolverhampton,Middlesbrough,1.7,1.65,1.53,0.48,0.88,2.04,0.53,0.2,5,1,1.09,0.75,1.1,0.75,High,High,1,7,7,573,0.73,2,4,2.0,Clear,20:00,2,1,2
M0272,Everton,Brentford,0.94,2.03,1.04,1.59,1.72,1.56,0.21,0.59,4,5,0.75,1.09,0.75,1.07,Low,High,1,6,4,347,0.54,4,3,1.8,Clear,15:00,0,2,0
M0273,Sheffield Utd,Newcastle,1.38,2.14,1.58,0.98,1.43,1.44,0.52,0.27,6,3,0.89,1.13,0.83,0.98,Medium,Medium,1,6,7,372,0.43,1,1,2.3,Windy,17:30,2,0,2
M0274,Middlesbrough,Nottingham Forest,1.69,1.56,1.16,1.14,1.54,1.68,0.33,0.38,3,3,0.82,0.79,0.8,0.77,High,High,1,4,7,46,0.64,3,2,3.1,Rainy,19:45,1,1,1
M0275,Stoke City,Aston Villa,1.19,2.3,1.53,1.63,2.2,1.32,0.52,0.52,5,4,0.8,1.21,0.75,1.26,Medium,Low,1,6,6,112,0.59,4,1,2.7,Rainy,12:30,0,1,0
M0276,Aston Villa,Stoke City,1.87,1.47,1.3,1.83,1.8,1.48,0.41,0.55,4,6,0.94,1.0,0.75,0.99,Medium,High,1,4,7,66,0.67,4,4,1.5,Overcast,12:30,1,3,0
M0277,Chelsea,Leicester City,1.89,0.79,1.49,1.27,1.43,1.9,0.43,0.36,5,4,1.18,0.81,0.96,0.78,Medium,Medium,1,3,4,126,0.48,2,1,2.6,Windy,12:30,1,1,1
M0278,Watford,Leicester City,1.4,1.53,1.21,1.29,1.43,1.56,0.38,0.45,4,4,0.84,1.03,0.75,1.18,Medium,High,1,3,5,179,0.32,2,3,2.8,Overcast,14:00,1,3,0
M0279,Middlesbrough,Everton,1.77,1.28,1.16,1.47,1.28,1.87,0.31,0.55,4,5,0.97,0.81,0.87,0.84,Low,Medium,1,5,5,118,0.6,1,2,1.2,Windy,19:45,2,2,1
M0280,Fulham,Manchester City,1.91,1.48,1.69,1.64,0.99,1.13,0.57,0.57,5,5,1.17,1.37,1.09,1.28,Medium,High,1,7,4,562,0.63,1,4,3.0,Rainy,20:00,2,0,2
M0281,Leicester City,West Ham,1.87,1.57,1.35,1.46,1.62,1.09,0.45,0.45,4,5,0.96,1.2,0.84,1.02,Low,High,1,3,5,315,0.49,2,1,2.9,Foggy,20:00,2,2,1
M0282,Tottenham,Watford,2.75,1.43,1.98,0.59,1.02,1.94,0.58,0.19,6,1,1.4,0.75,1.35,0.75,Medium,Medium,1,3,7,278,0.61,2,2,2.0,Windy,12:30,2,0,2
M0283,Leeds United,Newcastle,1.66,1.74,1.2,1.22,1.68,1.3,0.37,0.44,4,3,0.8,1.06,0.79,1.04,Medium,Low,1,7,3,600,0.55,2,1,2.2,Foggy,19:45,1,1,1
M0284,Southampton,Chelsea,1.89,2.12,1.0,1.35,1.58,1.43,0.23,0.51,4,4,0.91,0.95,0.9,0.97,High,High,1,6,3,30,0.51,4,4,1.9,Windy,12:30,2,1,2
M0285,Nottingham Forest,Southampton,1.12,1.79,1.05,1.33,1.82,1.29,0.3,0.48,3,3,0.75,0.93,0.75,0.82,Medium,Low,1,3,4,561,0.52,0,4,2.1,Clear,15:00,1,2,0
M0286,Nottingham Forest,West Ham,1.98,1.01,1.53,1.38,1.12,1.39,0.4,0.47,5,4,1.24,0.77,1.13,0.84,Low,Medium,1,6,6,184,0.4,2,3,1.4,Windy,14:00,3,1,2
M0287,Arsenal,Tottenham,2.55,1.24,1.56,1.72,1.28,1.23,0.45,0.52,5,4,1.27,1.1,1.34,1.03,High,High,1,5,7,209,0.55,0,4,2.8,Windy,17:30,2,2,1
M0288,Wolverhampton,Arsenal,1.36,1.91,1.79,1.45,1.34,1.37,0.61,0.49,6,4,1.01,1.12,1.13,0.89,High,High,1,6,6,595,0.58,1,2,1.3,Clear,15:00,3,2,2
M0289,Sheffield Utd,Stoke City,1.32,2.17,1.48,1.25,1.84,1.21,0.49,0.34,4,3,0.75,0.75,0.75,0.75,High,Medium,1,7,3,102,0.67,0,1,3.4,Clear,12:30,1,2,0
M0290,Leeds United,Middlesbrough,1.39,1.11,1.39,0.74,1.76,1.72,0.41,0.18,4,2,0.79,0.87,0.75,0.84,Medium,High,1,7,3,167,0.39,2,2,2.5,Rainy,12:30,1,1,1
M0291,Southampton,Tottenham,1.64,1.61,1.22,1.32,1.17,1.71,0.46,0.42,2,5,0.86,1.03,0.92,0.89,High,Low,1,5,4,240,0.35,0,4,1.3,Windy,15:00,3,1,2
M0292,Crystal Palace,Fulham,2.07,1.6,1.45,1.27,0.98,1.84,0.39,0.4,5,3,1.21,0.75,1.19,0.82,Low,Medium,1,7,3,299,0.59,3,0,1.3,Overcast,20:00,3,1,2
M0293,Crystal Palace,Brighton,1.01,2.06,1.38,1.27,1.7,1.32,0.42,0.4,2,4,0.86,1.1,0.79,1.04,Medium,High,1,7,3,221,0.58,4,1,1.7,Overcast,16:30,0,0,1
M0294,Arsenal,Manchester City,3.0,2.12,2.06,1.66,0.94,1.37,0.61,0.55,5,5,1.4,1.0,1.38,0.94,High,Low,1,4,7,511,0.43,4,4,2.3,Windy,20:00,1,0,2
M0295,Southampton,Stoke City,1.82,1.57,1.08,1.17,1.66,1.75,0.29,0.39,3,4,0.81,0.81,0.75,0.84,Medium,Medium,1,7,4,67,0.74,2,0,2.9,Clear,20:00,1,1,1
M0296,Tottenham,Nottingham Forest,2.14,1.71,1.82,1.36,1.37,1.91,0.52,0.48,5,4,1.28,0.93,1.22,0.75,Low,Medium,1,6,7,130,0.62,3,1,2.7,Rainy,14:00,1,1,1
M0297,Sheffield Utd,Southampton,0.79,1.37,0.91,1.14,2.2,1.35,0.37,0.34,3,4,0.75,1.08,0.75,0.93,Medium,High,1,4,6,294,0.74,2,3,2.7,Overcast,12:30,0,1,0
M0298,Leicester City,Brentford,1.27,1.46,0.94,1.13,1.66,1.2,0.33,0.36,3,4,0.93,0.93,0.88,0.8,Low,Low,1,6,7,529,0.44,4,4,3.3,Foggy,19:45,0,0,1
M0299,Crystal Palace,Aston Villa,1.99,1.34,1.53,1.03,0.93,1.54,0.43,0.19,5,3,1.13,0.88,1.04,0.85,High,High,1,7,4,62,0.32,1,3,2.8,Windy,20:00,2,1,2
M0300,West Ham,Brentford,2.68,1.04,1.75,0.91,1.01,1.54,0.63,0.3,6,2,1.22,0.89,1.15,0.84,Low,High,1,5,7,65,0.46,1,3,1.8,Windy,17:30,1,0,2
M0301,Leeds United,Tottenham,1.96,2.2,1.38,1.65,1.59,1.41,0.45,0.45,4,5,0.93,1.24,0.85,1.19,Low,High,1,7,5,466,0.3,1,0,1.7,Windy,15:00,1,1,1
M0302,Stoke City,Bournemouth,1.7,1.16,1.52,0.75,1.59,2.13,0.52,0.18,5,3,0.84,0.75,0.93,0.76,High,High,1,3,4,555,0.73,3,4,2.5,Foggy,12:30,2,1,2
M0303,Bournemouth,Stoke City,1.49,2.13,1.43,1.3,1.5,2.02,0.53,0.4,5,4,1.01,0.85,0.82,0.88,High,Medium,1,3,3,63,0.59,3,4,3.5,Windy,12:30,2,2,1
M0304,Crystal Palace,Nottingham Forest,2.15,1.94,1.31,1.01,1.05,1.55,0.45,0.37,3,4,0.96,0.87,0.97,0.75,Medium,Medium,1,3,4,45,0.53,3,0,2.7,Overcast,14:00,0,0,1
M0305,Aston Villa,Everton,1.78,1.21,1.88,0.89,1.02,1.99,0.54,0.31,7,2,1.12,0.75,1.17,0.75,High,High,1,7,4,451,0.48,0,2,2.1,Rainy,19:45,3,1,2
M0306,West Ham,Aston Villa,2.21,2.09,1.11,1.42,1.5,1.14,0.28,0.47,3,3,0.88,1.34,0.86,1.17,Medium,Medium,1,7,3,259,0.27,3,4,2.2,Clear,17:30,1,2,0
M0307,Stoke City,Leicester City,1.64,1.82,0.79,1.3,2.09,1.54,0.18,0.3,5,3,0.75,0.98,0.75,0.94,Medium,High,1,7,3,513,0.58,4,3,1.9,Overcast,14:00,0,2,0
M0308,Southampton,Middlesbrough,1.93,1.83,1.01,1.18,1.63,1.36,0.34,0.39,3,4,0.92,0.77,0.79,0.76,High,High,1,3,4,424,0.34,0,4,3.0,Windy,15:00,0,0,1
M0309,Sheffield Utd,Leeds United,1.56,1.27,1.16,0.9,1.21,1.89,0.44,0.23,4,3,0.99,0.75,0.75,0.88,High,Medium,1,3,7,460,0.64,1,2,2.4,Overcast,14:00,1,0,2
M0310,Everton,Stoke City,1.29,1.77,1.35,1.23,1.65,1.4,0.46,0.41,4,4,0.78,1.04,0.75,0.92,Low,High,1,5,7,71,0.36,2,1,1.4,Overcast,16:30,1,3,0
M0311,West Ham,Burnley,2.39,1.23,1.91,1.05,1.29,2.07,0.59,0.33,5,3,1.25,0.75,1.13,0.75,Low,Medium,1,3,4,518,0.45,3,2,2.3,Foggy,12:30,1,0,2
M0312,Burnley,Luton Town,0.92,2.03,0.99,0.77,1.96,1.09,0.27,0.21,3,2,0.75,0.86,0.76,0.94,Medium,Medium,1,7,4,469,0.67,4,4,2.8,Foggy,12:30,1,2,0
M0313,Watford,Fulham,1.67,1.41,1.65,0.87,1.02,1.78,0.53,0.33,6,4,1.07,0.75,0.99,0.75,High,Low,1,5,6,458,0.64,4,0,2.0,Rainy,19:45,2,1,2
M0314,Nottingham Forest,Southampton,1.52,2.28,1.1,1.21,2.17,1.32,0.32,0.37,4,3,0.79,0.99,0.75,0.81,Medium,Low,1,4,7,294,0.71,3,1,2.8,Rainy,14:00,0,2,0
M0315,Bournemouth,Arsenal,1.8,1.72,1.75,1.44,1.48,1.26,0.64,0.52,5,5,1.08,1.21,1.13,1.09,Medium,Medium,1,6,4,330,0.46,0,2,3.4,Clear,12:30,3,1,2
M0316,Stoke City,West Ham,1.21,2.18,1.14,1.68,2.2,1.16,0.36,0.52,4,5,0.75,1.32,0.75,1.11,Low,Medium,1,7,7,188,0.3,3,2,1.6,Rainy,16:30,1,2,0
M0317,Nottingham Forest,Sheffield Utd,1.69,1.13,1.71,0.84,1.59,2.15,0.59,0.39,5,3,0.9,0.75,0.99,0.75,High,High,1,4,4,279,0.54,4,3,2.3,Foggy,14:00,1,1,1
M0318,Bournemouth,Newcastle,1.52,1.87,1.3,1.63,1.74,1.47,0.4,0.48,4,6,0.79,1.06,0.95,1.05,Low,Medium,1,4,4,402,0.58,3,0,3.4,Foggy,12:30,2,2,1
M0319,Crystal Palace,Leeds United,1.74,1.18,1.5,0.97,1.17,1.38,0.58,0.34,4,4,1.18,0.91,1.04,0.78,High,Medium,1,5,7,516,0.58,1,1,3.3,Overcast,15:00,2,0,2
M0320,Arsenal,Newcastle,3.0,2.52,1.98,1.21,1.1,1.25,0.63,0.4,7,4,1.24,1.0,1.17,1.13,High,Low,1,5,3,69,0.75,0,0,2.6,Overcast,14:00,2,2,1
M0321,West Ham,Stoke City,1.95,2.09,1.77,0.85,1.14,2.18,0.64,0.18,5,2,1.29,0.75,1.35,0.75,Low,High,1,7,6,146,0.41,3,4,2.6,Clear,19:45,1,0,2
M0322,Arsenal,Liverpool,3.0,1.8,2.59,1.61,0.91,1.06,0.81,0.39,9,5,1.4,1.19,1.38,1.16,Medium,High,1,7,7,360,0.61,4,1,3.4,Foggy,16:30,2,1,2
M0323,Burnley,Leicester City,1.88,1.26,0.91,0.87,1.45,1.66,0.36,0.24,3,2,0.94,0.78,0.84,0.8,Medium,Medium,1,7,4,36,0.57,4,4,1.4,Rainy,15:00,0,0,1
M0324,Luton Town,Leeds United,1.11,1.65,0.54,1.62,1.95,1.47,0.19,0.49,1,5,0.75,0.96,0.75,1.0,High,High,1,6,5,565,0.51,2,1,2.1,Rainy,20:00,0,2,0
M0325,Sheffield Utd,Nottingham Forest,0.94,2.04,0.71,0.95,1.85,1.41,0.18,0.29,1,3,0.75,0.87,0.8,0.94,High,Medium,1,5,4,175,0.63,1,0,2.6,Rainy,17:30,1,1,1
M0326,Brentford,Watford,1.88,0.9,1.36,0.68,1.23,2.04,0.38,0.19,5,3,1.18,0.75,1.11,0.75,High,High,1,3,4,462,0.25,0,3,3.0,Clear,20:00,2,0,2
M0327,Aston Villa,Sheffield Utd,2.03,2.22,1.53,1.55,1.76,1.27,0.5,0.55,5,5,0.85,0.98,0.83,0.75,High,Medium,1,3,4,226,0.46,2,4,3.4,Rainy,17:30,1,2,0
M0328,Newcastle,Stoke City,2.36,1.35,1.57,0.4,1.22,2.15,0.5,0.18,4,1,1.28,0.75,1.24,0.75,Medium,Medium,1,6,6,208,0.72,1,4,2.0,Clear,12:30,2,1,2
M0329,Stoke City,Leeds United,0.84,1.05,1.31,1.2,1.84,1.79,0.35,0.37,4,4,0.78,0.75,0.88,0.75,High,Low,1,5,6,337,0.35,3,1,1.5,Overcast,12:30,1,1,1
M0330,Liverpool,Luton Town,2.36,1.51,1.48,1.3,1.03,1.53,0.42,0.35,4,3,1.37,0.81,1.21,0.8,Medium,High,1,6,7,320,0.73,2,2,3.2,Overcast,16:30,1,1,1
M0331,Arsenal,Tottenham,2.69,2.48,1.6,1.63,1.11,0.93,0.44,0.51,4,5,1.07,1.31,0.95,1.37,Medium,Medium,1,5,7,95,0.38,3,3,1.5,Foggy,20:00,1,2,0
M0332,Newcastle,Fulham,1.6,2.33,1.46,1.87,1.62,1.43,0.5,0.58,5,6,1.04,1.2,0.92,0.96,Low,Medium,1,3,5,176,0.75,1,3,2.5,Clear,16:30,1,3,0
M0333,Aston Villa,Leeds United,2.52,1.34,2.24,0.98,0.89,2.02,0.66,0.21,7,2,1.4,0.82,1.21,0.75,Medium,Low,1,7,6,520,0.68,4,2,3.1,Overcast,14:00,2,0,2
M0334,Southampton,Leicester City,1.12,1.48,0.97,1.78,2.2,1.42,0.18,0.6,3,5,0.75,0.95,0.75,1.03,High,Medium,1,3,7,178,0.28,4,4,3.2,Windy,16:30,1,2,0
M0335,Bournemouth,Leeds United,1.7,1.85,1.0,1.46,1.69,1.24,0.27,0.44,4,5,0.75,1.07,0.75,1.01,Medium,High,1,7,4,226,0.36,3,2,2.9,Foggy,19:45,1,2,0
M0336,Nottingham Forest,Arsenal,2.04,2.46,1.27,1.72,1.04,1.52,0.27,0.51,4,6,0.85,1.29,0.89,1.19,High,High,1,3,6,581,0.31,3,4,3.2,Clear,17:30,0,0,1
M0337,Leeds United,Wolverhampton,1.38,2.08,1.16,0.83,1.76,1.43,0.38,0.28,5,2,0.8,1.03,0.79,0.78,Medium,Low,1,3,6,478,0.7,3,1,1.8,Rainy,20:00,0,0,1
M0338,Chelsea,Nottingham Forest,2.75,2.19,1.9,1.48,0.95,2.05,0.54,0.47,6,4,1.2,0.75,1.14,0.75,High,Medium,1,3,6,362,0.26,3,0,3.3,Overcast,14:00,2,1,2
M0339,Newcastle,Crystal Palace,2.54,1.18,1.81,0.87,1.1,1.71,0.61,0.3,5,3,1.31,0.9,1.36,0.77,Medium,Medium,1,3,7,512,0.31,4,3,1.4,Rainy,14:00,2,0,2
M0340,Bournemouth,Manchester City,1.62,3.0,1.13,1.92,2.2,0.62,0.34,0.56,3,5,0.75,1.4,0.75,1.38,High,Medium,1,3,5,386,0.46,4,1,1.6,Foggy,12:30,0,1,0
M0341,Leicester City,Liverpool,1.47,1.94,1.2,1.72,1.62,1.09,0.39,0.54,4,4,0.75,1.35,0.85,1.2,Low,Low,1,5,3,154,0.28,1,1,3.3,Clear,15:00,3,3,1
M0342,Southampton,Luton Town,2.01,2.17,0.77,1.16,2.2,1.39,0.24,0.37,2,4,0.75,0.99,0.75,0.91,Low,Medium,1,4,6,408,0.49,0,2,2.0,Clear,12:30,0,1,0
M0343,Nottingham Forest,Luton Town,0.21,2.17,1.06,1.17,2.19,0.96,0.23,0.41,4,4,0.75,1.02,0.75,0.97,Low,High,1,7,6,120,0.25,2,3,1.6,Windy,20:00,1,2,0
M0344,Southampton,Manchester City,0.93,2.95,0.99,1.92,1.89,0.68,0.33,0.67,3,6,0.75,1.4,0.75,1.38,High,Medium,1,6,7,71,0.43,1,4,2.8,Foggy,20:00,0,2,0
M0345,Leeds United,Middlesbrough,1.43,1.32,1.48,1.27,1.78,1.59,0.47,0.43,5,5,0.81,1.0,0.78,1.07,Medium,High,1,6,3,403,0.62,0,2,2.0,Windy,15:00,2,3,0
M0346,Bournemouth,Watford,1.02,2.05,0.92,1.47,2.17,1.43,0.28,0.55,2,4,0.75,0.99,0.75,0.86,Medium,Medium,1,4,7,92,0.67,4,3,3.4,Windy,19:45,2,3,0
M0347,Nottingham Forest,West Ham,1.54,1.09,1.55,1.2,1.36,1.66,0.56,0.36,6,5,1.19,0.87,1.06,0.75,Low,Low,1,7,5,450,0.59,4,4,2.5,Rainy,19:45,1,0,2
M0348,Aston Villa,Southampton,2.18,1.2,1.39,0.86,0.88,1.95,0.39,0.19,4,3,1.03,0.8,1.05,0.75,Medium,Medium,1,5,4,340,0.43,0,1,2.5,Rainy,15:00,1,1,1
M0349,Leeds United,Liverpool,1.71,3.0,1.27,1.73,1.83,1.21,0.35,0.55,5,6,0.77,1.35,0.77,1.38,Medium,Medium,1,5,6,257,0.68,1,4,3.4,Foggy,12:30,2,2,1
M0350,Everton,Chelsea,2.0,2.28,0.98,1.46,1.56,0.84,0.29,0.49,1,4,1.0,1.26,1.0,1.15,High,High,1,7,3,244,0.54,3,1,3.0,Clear,15:00,1,1,1
M0351,Leicester City,Fulham,1.96,1.16,1.24,1.36,1.46,2.11,0.46,0.48,4,4,0.99,0.8,0.79,0.75,High,Medium,1,3,6,122,0.55,4,4,3.0,Clear,15:00,2,1,2
M0352,Chelsea,Watford,1.45,2.06,1.51,1.47,1.6,1.36,0.44,0.46,4,5,1.09,0.97,0.99,0.91,Medium,Medium,1,5,7,180,0.65,3,2,2.8,Windy,12:30,1,2,0
M0353,Burnley,Liverpool,1.56,2.22,1.31,1.73,1.33,0.95,0.36,0.53,6,5,1.01,1.36,0.93,1.21,Low,High,1,6,5,596,0.55,0,0,3.1,Overcast,16:30,1,1,1
M0354,Southampton,Fulham,1.33,1.82,1.55,1.65,1.45,0.86,0.45,0.42,5,5,0.9,0.83,0.81,0.93,Medium,Medium,1,6,3,56,0.74,2,1,2.8,Overcast,19:45,1,1,1
M0355,Fulham,Sheffield Utd,2.54,1.0,2.05,0.81,1.35,1.88,0.57,0.27,7,1,1.12,0.77,1.03,0.75,Low,Medium,1,6,7,103,0.44,4,2,3.5,Overcast,16:30,1,0,2
M0356,Burnley,Tottenham,1.42,2.7,1.24,1.78,1.57,1.08,0.44,0.57,4,4,0.96,1.15,0.9,1.19,Low,High,1,6,4,440,0.28,2,4,2.3,Windy,14:00,2,2,1
M0357,Stoke City,Arsenal,1.27,1.5,1.37,1.71,1.46,1.16,0.4,0.49,3,5,0.87,1.27,0.75,1.19,High,High,1,7,3,396,0.54,0,4,1.3,Windy,20:00,2,2,1
M0358,Liverpool,Everton,2.12,2.23,2.13,1.22,1.34,1.3,0.74,0.41,7,3,1.12,1.19,1.13,1.26,Medium,High,1,7,4,349,0.45,2,3,3.3,Windy,12:30,1,2,0
M0359,Leeds United,Bournemouth,1.73,1.9,0.92,0.82,1.89,1.78,0.3,0.23,3,2,0.87,0.84,0.85,0.88,Medium,Medium,1,4,5,446,0.28,3,0,3.2,Windy,12:30,0,0,1
M0360,Nottingham Forest,Burnley,1.67,1.81,1.58,1.35,1.78,1.4,0.43,0.55,5,4,0.82,0.88,0.75,0.82,High,Medium,1,7,5,459,0.45,4,2,2.9,Rainy,16:30,0,1,0
M0361,Liverpool,Bournemouth,1.99,2.12,1.63,1.19,1.22,1.38,0.49,0.35,6,2,1.1,1.08,1.01,1.08,High,Medium,1,6,7,487,0.35,2,2,2.5,Rainy,17:30,0,1,0
M0362,Burnley,Liverpool,1.22,2.82,0.83,1.94,2.2,0.71,0.32,0.59,4,5,0.78,1.4,0.75,1.38,Medium,High,1,3,3,388,0.7,1,3,2.0,Clear,17:30,0,2,0
M0363,Crystal Palace,Sheffield Utd,2.73,1.97,1.8,0.95,1.17,2.1,0.52,0.26,6,2,1.21,0.75,1.17,0.75,Medium,High,1,6,6,117,0.69,2,1,1.3,Windy,14:00,3,1,2
M0364,Bournemouth,West Ham,2.02,1.77,1.41,1.03,1.6,1.61,0.34,0.36,4,3,0.75,1.0,0.79,0.89,High,Medium,1,5,5,367,0.5,4,2,1.5,Clear,15:00,0,0,1
M0365,Arsenal,Sheffield Utd,3.0,1.26,1.89,0.74,1.07,1.89,0.52,0.18,6,3,1.4,0.75,1.38,0.78,Low,Medium,1,6,4,78,0.39,0,4,2.0,Windy,19:45,2,2,1
M0366,Watford,Brentford,1.94,1.38,1.5,1.2,1.77,1.53,0.37,0.32,5,4,0.9,0.79,0.81,0.75,High,Medium,1,6,5,501,0.29,3,3,3.5,Clear,17:30,1,0,2
M0367,Manchester City,Aston Villa,2.76,1.6,2.75,1.4,0.93,1.27,0.77,0.51,8,4,1.4,1.01,1.38,0.98,Medium,High,1,3,5,187,0.27,0,1,3.1,Overcast,14:00,2,1,2
M0368,Leeds United,Crystal Palace,1.44,2.05,1.1,1.37,1.78,1.57,0.33,0.41,5,5,0.83,0.95,0.8,0.77,High,High,1,7,3,414,0.55,1,4,1.9,Foggy,17:30,1,1,1
M0369,Stoke City,Luton Town,1.46,1.76,0.92,1.34,2.11,1.65,0.27,0.43,3,5,0.81,0.87,0.77,0.84,High,High,1,5,6,522,0.27,3,1,1.6,Foggy,14:00,2,2,1
M0370,Manchester City,Fulham,2.32,1.32,1.84,1.44,0.97,1.54,0.6,0.48,6,6,1.26,0.97,1.22,1.11,Medium,Medium,1,4,6,321,0.63,3,1,2.4,Rainy,14:00,0,3,0
M0371,Nottingham Forest,Chelsea,1.79,2.86,0.89,1.92,1.86,1.01,0.28,0.56,2,5,0.8,1.4,0.75,1.26,Medium,High,1,3,6,559,0.41,1,0,1.4,Foggy,20:00,1,3,0
M0372,Burnley,Stoke City,1.08,2.19,1.21,1.14,1.78,1.26,0.38,0.36,3,3,0.85,0.89,0.75,0.92,High,Low,1,7,4,136,0.72,1,2,2.9,Overcast,16:30,1,2,0
M0373,Chelsea,Stoke City,2.98,1.38,2.08,0.62,0.53,2.2,0.64,0.21,7,2,1.4,0.75,1.38,0.75,Medium,Medium,1,7,6,420,0.42,4,4,3.1,Clear,15:00,3,0,2
M0374,Liverpool,Leicester City,1.65,1.6,1.53,1.49,1.38,1.52,0.51,0.51,5,4,1.23,1.18,1.02,0.98,Low,Medium,1,5,3,251,0.47,3,3,1.6,Windy,19:45,1,2,0
M0375,Leeds United,Stoke City,1.9,1.6,1.11,0.87,1.63,2.1,0.28,0.32,3,3,0.75,0.75,0.84,0.75,Medium,Medium,1,4,7,409,0.66,3,2,2.7,Foggy,16:30,1,1,1
M0376,Crystal Palace,Southampton,1.15,1.65,1.3,1.14,1.07,1.78,0.52,0.39,4,5,0.98,0.77,1.09,0.93,Medium,High,1,5,4,497,0.44,4,0,2.8,Foggy,17:30,1,1,1
M0377,West Ham,Sheffield Utd,2.18,1.77,1.74,1.16,1.68,2.05,0.53,0.36,5,3,1.06,0.75,1.11,0.75,Medium,High,1,6,4,128,0.25,0,2,3.1,Rainy,15:00,1,1,1
