CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
17648d94-d54b-49dc-9d78-8960447ada4a,43,Male,1,125907.7121,3,0,0,32236.99594,0
a17d3253-010e-49fd-af42-e97f4e1cf2a6,60,Male,3,58199.55161,2,1,0,40624.80651,0
f50ba8b0-753b-40c9-ad72-2a540c2df02a,44,Male,4,20325.308,2,1,1,107354.4949,0
e853d3ca-c592-423a-99cf-1a4a7bee7499,38,Female,8,181532.3716,1,1,1,139131.2929,0
1188abdc-2d2f-4d9c-bf38-f504b1be8bf8,25,Male,2,146129.2201,2,0,0,133014.6598,1
5d7716aa-56d3-45a1-8aea-2008b90d40c2,56,Female,1,174659.4612,1,1,1,40427.89723,0
0726772c-aecc-4697-9d39-0ed7f9638366,38,Male,7,184955.0268,3,1,0,87485.27648,0
9ead5557-546e-41f3-9311-3f294d5fba06,43,Female,8,168485.3433,3,1,1,113917.381,0
b980e541-d26c-4643-9084-3c2821abe3fd,20,Male,8,96522.90242,2,0,0,134268.0135,0
f9c3c22a-b875-4d74-ba57-b73f624b943b,53,Male,0,97071.55573,3,1,0,94949.35816,0
3274ac3d-6c89-4251-ad81-e8bf126b95cc,31,Female,1,52550.63055,2,0,1,118031.5047,0
76b28321-8f4c-477d-9f0c-e85bed51e38d,30,Female,2,220034.623,3,1,0,23474.54871,0
d9ab6e28-1e13-4178-948c-65a4bf27b410,18,Male,1,232883.3685,3,0,1,25656.28641,0
f8e48fc1-a7b8-40d2-8630-ad579989fb60,62,Male,0,106209.8765,3,1,1,25089.51048,0
f0fd9f74-3387-46cc-bec8-041f87b7bfc1,49,Female,0,166649.7576,2,1,0,89926.5122,0
400a0f92-5b4d-4cc0-9be6-19bef207df07,20,Male,5,68666.44622,3,1,1,87002.48301,0
621cfa5f-5a23-45d8-8118-487a3a6fded4,62,Male,3,56135.70617,1,0,0,142375.0326,1
b14b46cf-6e84-4846-9c0a-1b7acc5b27fe,51,Male,0,109502.3233,2,0,0,39814.63098,0
bcefbbf6-4162-4d82-a8a4-e25f5059d67d,31,Male,4,36715.63976,1,1,0,144329.9669,0
2d9b925a-1ebc-4399-a9d8-a12836c0a80f,44,Female,5,146053.0483,3,1,0,138487.1459,0
6155f062-4624-4e07-8629-7767207d63f6,32,Female,4,155535.8875,3,1,0,110303.7536,1
1d021404-7344-4e26-82e0-0aadd33e3d1e,54,Male,6,92058.26272,2,0,1,127972.6956,0
29acace7-d28b-43a3-86b6-54f51887568c,67,Male,2,218059.8584,1,1,0,143782.3454,0
4967ae8c-065a-4a22-8df6-904797aeb3d2,22,Male,2,216925.9069,3,0,0,51768.69127,0
27802022-539d-4baf-a0e2-026a8e8a9019,31,Male,2,206808.9754,2,1,0,123667.7874,0
186ab092-4f9e-49e5-a127-ea621f0194ee,42,Female,2,50754.76999,3,0,0,104376.2103,1
81f37573-4df1-4b40-9420-f790684896bb,54,Male,2,53840.29601,1,0,1,141512.3284,0
ff6f1dde-150c-45fa-95d5-7766cb0fd45c,68,Male,7,184465.359,2,1,0,43374.75638,0
7404a1d7-9dcd-45de-bf99-f535ff621b6d,45,Male,5,90242.06425,2,1,0,54501.33134,1
9ab47bb1-65b4-40a2-860e-cc1e3568c14a,56,Male,7,99015.84146,3,0,1,37036.49493,0
1e54467c-a0e8-4f80-934f-ee7db46955bd,30,Female,9,7402.964152,3,0,1,61567.81307,0
41975a59-76ff-45f3-a106-e898e13ec015,44,Female,0,28035.01719,1,1,0,75467.30687,1
8fbd8ee9-7b02-466f-b187-29ef96cd2f71,66,Male,4,127789.1772,1,0,1,127009.2418,1
d73d01e9-3bdc-4b58-b2bd-58618e9005d1,23,Male,2,213055.2989,2,0,1,50443.10642,0
715b324b-a8f7-4428-b5f6-327414a99982,27,Female,6,178506.1634,3,1,1,132174.7087,0
b144a654-7fa8-4638-a18e-32d97b4940a5,56,Male,3,210594.5114,1,1,1,46263.42417,1
bde1a352-71bf-46d3-a6fe-c8c41c84db33,59,Female,7,157955.5228,1,0,1,75560.34783,0
8c8023a7-bbcc-46fd-87bc-05b7f56470db,50,Male,7,14999.41002,1,0,0,79846.99339,0
56a55c33-920b-4ef1-a800-a482ac36a65a,38,Female,0,115730.3366,2,1,1,32044.3658,0
f3e66e1c-b45f-4c67-b89c-478f004b8ddb,31,Female,5,66986.15509,3,1,0,134448.7913,0
fc0d692b-8ca9-4794-a11e-97773067d9f9,51,Male,3,6223.476856,3,1,1,120768.802,1
a65244e2-2790-44fc-af92-4dafa2f3e6f2,39,Female,0,36571.19821,1,0,1,20719.3283,0
648a82fa-34df-4cfa-9464-65d6566bc888,40,Male,4,33034.0401,1,1,0,41095.55907,0
826d39b8-f6ad-49db-ab09-d7d91b8d289e,44,Male,1,170928.8402,2,1,0,132471.7624,0
5bd987c1-a1bf-4f6b-b197-87bdac81ba66,62,Male,3,30104.33009,2,1,0,106474.261,1
dcc3f465-615a-4554-b684-ac27ea76e6df,44,Male,4,171725.464,2,0,0,128935.6422,0
f81acca7-3079-4426-bd4b-febc9e94a891,37,Male,8,207571.5442,3,1,1,63117.48216,0
f18473d6-3de0-4aa2-bddf-f16dcd070831,32,Male,7,232219.4233,1,0,1,54163.54167,1
df2366f5-4b73-4f6b-8377-5bf30a506fc9,49,Female,3,150843.2533,1,0,1,124736.5091,0
55618688-1531-4eb6-ad00-84d42dfddd30,33,Female,1,220104.2201,1,1,0,114382.9489,0
445f90f4-d872-4d89-9f4c-fe8044365f79,62,Male,3,121924.3586,1,1,0,83951.17472,0
559c6483-5360-454e-81a9-c68097863c36,28,Male,9,102547.8254,3,0,0,27490.73348,0
1ea564cc-da59-4ce5-8deb-ea1c598c29fb,60,Female,1,137078.1061,1,0,0,55906.51185,0
3433f3ba-93c6-4e95-ab58-6d165f38d995,30,Female,4,95404.03761,1,1,0,58229.11345,0
d1a98c00-6815-41de-97d0-30b641a3ded4,23,Male,0,72509.10933,2,1,1,84200.04916,1
c125fe68-e579-444d-8b19-eeeddffc6daf,54,Male,2,194896.9093,2,0,1,35363.23938,0
917058b8-d4a3-4617-8321-fc9b20f0a7d0,57,Female,9,19862.27463,1,0,1,128251.9047,0
9b0de427-cc50-4695-a84d-a2042738e8d3,21,Female,6,94442.03924,1,1,0,59748.77741,1
9bdc876d-3f51-46a4-b2fa-e19c56018778,33,Female,4,176421.1455,2,0,1,21386.6395,0
d1471742-2216-4489-a782-0f19a1690b47,28,Male,5,232783.865,1,1,1,65179.05214,0
a74bef23-f399-48fb-b30f-e47435e99b32,38,Male,8,24159.61364,1,0,0,66655.15503,0
2ccd406f-fa3d-4b61-adf5-bd6abc374e79,56,Female,8,219378.4597,1,1,1,145876.8443,0
378e4466-796d-4e53-8cfb-625194c89cd0,47,Male,7,136595.9227,1,1,0,111831.183,0
249a1be8-84e7-4fdc-9cd4-659fd861f0dd,50,Female,5,47961.49201,1,1,0,144967.5838,0
65993a41-bb08-41b9-9301-69daacc3b94d,64,Female,2,55717.40819,3,0,1,111254.0526,0
8541d71f-bab8-480f-a478-c1b56af8207f,50,Male,7,136629.943,2,1,1,136691.7992,0
412d9406-dc5a-4ace-923f-74a4c1bed2f5,19,Male,5,162206.3932,1,1,1,45877.2179,0
daebfa8e-ca2d-4bb3-8772-0f12d5602daa,19,Female,1,117919.6604,2,0,0,45875.58796,0
31626499-5616-4a83-9b55-7464e69750b3,45,Female,0,177917.6368,3,0,1,27466.29199,0
5f5c8c12-eaf1-4b7b-bccf-698074720313,49,Female,6,127313.1977,3,1,0,28129.64505,0
2b24be76-0655-4101-8fad-04af088ed704,23,Male,1,191614.1477,3,0,0,35228.54011,0
6ae5c210-d3af-48cb-9d4c-68ce498806b9,49,Female,7,207812.0574,2,1,1,80984.09444,0
ad4360dd-e46a-4294-9d19-2e95a20ec7e6,55,Female,6,4897.003294,1,1,0,67291.39311,0
a774c481-bb0f-4ab0-bf2c-8384571faee8,27,Female,0,39746.04407,2,1,1,80238.39966,0
325ae724-1af4-49c2-a514-7a1bdf0e280f,63,Female,7,113495.6919,2,1,0,84118.92415,1
c71512ad-768a-40be-9c73-79c3af5a7212,25,Female,1,20615.00241,2,1,1,18657.54371,0
9c7782b0-b5bc-4d0a-85df-84836fd76efc,66,Male,4,39815.70539,2,1,1,54636.11853,0
ba7ca3bd-1774-4183-b71c-2ce9afedb69d,40,Female,2,100046.8119,3,0,1,148403.414,0
94d17e48-04e2-46ce-b940-ffd2530cb53a,40,Female,9,125776.703,3,1,1,127928.6174,0
949ced43-c223-4c40-b72a-b00c9255772b,60,Female,6,53002.24863,3,0,1,95770.39341,0
2bab652f-02cf-4ed0-a89f-4299314272de,50,Male,6,246637.4704,1,0,0,61489.57879,0
92b46a3e-7332-4799-9672-1d81d5fce0ce,19,Female,5,172663.6405,1,0,1,120144.4347,1
dfecd2fc-a92f-4e9f-aea1-19829ec148d7,55,Male,5,69042.06655,3,1,1,44599.63412,0
b4fc65a3-0e56-4d59-a41c-1920ef39bf3e,23,Female,8,143998.9734,1,1,1,37675.12175,0
4c671abb-f652-4106-badc-d9e89a313270,51,Female,9,229883.6288,3,1,1,59451.8302,0
c8dc0116-5362-4ae8-a635-3f3b0c94cce7,33,Female,9,233523.2344,2,1,0,147756.7729,0
8a6416c9-34e6-4069-a57f-4767239b8852,43,Female,0,224356.7207,3,1,0,20748.9955,1
820c17ae-fb86-430f-a473-d0170f425d5d,36,Female,8,36249.9673,1,1,1,34856.32189,0
3368d961-b075-4192-b1aa-3a194e874c3f,27,Female,0,195407.9557,3,0,0,73860.3275,0
b7292375-3a96-4d89-a3c9-f8536ef7eadc,66,Female,7,243828.547,1,0,1,129511.7089,0
d02c7237-80d4-4cd0-85dc-5f76b67d5c77,38,Female,4,108445.6486,2,1,0,120901.0983,0
31228e2f-8043-49f9-9744-bc2b1163a95b,33,Female,5,167670.5206,3,0,0,70053.69068,0
63950138-1051-4b4a-b222-a281c9eac242,18,Female,0,213611.8113,1,1,0,136531.7814,0
d2064925-fc20-4dc1-95c3-18f4a1918b25,53,Male,8,135143.3947,2,1,0,93554.24271,1
6d19809c-9687-45db-925d-fd77c9ed49bc,19,Male,7,167117.7548,2,0,0,143699.214,0
5028259f-66bb-4875-89b8-03fefadf653b,51,Male,4,135906.5384,1,1,1,137930.1245,1
c57f6f5f-78c7-4d31-b890-c43c7073c2e0,40,Male,8,52907.40578,1,1,1,120345.8999,0
e43eacf7-50a1-45c1-b6d5-8e09234d615a,42,Female,1,210772.072,2,1,1,49503.83334,0
01eb2016-b9d9-4e09-956d-8e64ad80acaa,40,Male,3,11476.43094,3,1,1,12695.25323,0
96d5f8e3-725c-43c8-9dbe-55dfbc4b9a70,31,Male,8,51890.2331,1,0,0,97130.63702,0
94da55e3-fbfe-482e-a6dd-10bbfd1cf3bb,65,Male,8,90184.50089,2,1,1,46541.91982,0
4d59420d-1d39-4491-967a-331853df381d,31,Female,1,91435.78171,3,1,0,115043.5493,0
fcade0a0-9d02-4cae-ae52-de00695a5509,63,Female,2,40230.84728,1,1,0,106604.3565,0
601a9c68-7a63-435b-bed5-3663aa9d1224,47,Male,4,234883.894,1,1,1,115153.9492,1
d3312154-8d65-4fbf-9e5d-f1c241d825ce,49,Female,5,200329.3899,3,1,1,108123.1923,0
f7ca315a-1929-4486-a946-5f562b77955e,62,Female,9,248870.1749,1,1,0,91075.35445,0
54349cc5-9285-4f06-8a43-a229776fd5b0,19,Male,0,226213.5816,1,1,0,135562.7236,0
d9ba195b-c6bd-4aa7-a0d4-2e8e043366dc,35,Male,7,3403.363555,2,1,0,94630.31152,0
829b41be-a3e3-4a4e-9003-a6848bcbe43e,58,Female,1,82521.75369,2,1,0,106837.1152,0
9a58cd14-4275-4117-976f-ac1f8575ff2b,55,Male,9,10155.73254,1,0,1,16423.81813,0
b0343999-a6f6-4944-bffc-8fdb3f0c1276,67,Female,3,223376.0552,3,0,0,107491.0936,1
480341c7-77fb-4c67-bd65-9c68f6cc4265,21,Female,4,71940.76219,2,0,0,94193.45008,1
5e0c80c6-83cd-4372-b4a2-187697793ee7,20,Male,4,161058.4129,3,0,0,41456.42801,0
aa0e1adf-547e-469d-bc37-c248cc41e05c,53,Female,8,189326.5589,3,1,0,121684.208,0
c61fed5f-a1f7-4405-a447-d61eff496de8,54,Male,4,1768.443562,3,0,1,54177.89445,1
21436405-b909-4b7d-ada5-ffc1a2db84a8,55,Male,4,222713.4085,2,1,1,149500.0878,0
ff605373-980d-4d2f-be27-3f7da8d05f4b,44,Male,8,209340.8037,3,0,0,65392.31977,0
e648f4dc-52aa-4931-b6b9-1e43377873bf,65,Male,2,176177.1395,2,1,1,99235.30097,0
ef395d9e-e3b1-4944-90ae-1613783aca7d,28,Female,0,230601.938,3,1,1,38455.29601,0
87b58223-2a19-4049-a437-a38089feb81d,24,Female,6,6192.741564,1,1,1,21315.87504,0
a54bf52c-6958-4fd6-8d02-9bcb268382c7,39,Male,9,172725.5303,3,1,0,27084.11095,0
b88fa9ca-eb85-4dad-81a7-93209b4a35c8,30,Male,5,79683.13975,1,0,1,119730.9221,0
0b6b5a7b-d8b8-48f4-ab1e-74966f9fb763,32,Male,0,162061.6305,1,1,0,20025.63996,0
93f43074-c9db-46bf-8a89-158708f74b5d,56,Male,1,26901.23501,1,0,1,69334.34424,0
f95020b6-b54c-4f61-971f-27dc43934293,47,Female,0,161126.0825,1,1,0,21347.24472,0
d9c62ef1-e01b-4858-a184-f369e05c4fad,26,Female,6,159750.9578,3,0,1,17107.99504,0
df7611de-fad8-45da-b001-a45ab6427920,24,Male,7,216830.454,2,1,1,12363.41591,0
2050e357-555f-49c2-8dfb-19e6fc4c50b9,69,Female,6,91407.27896,3,0,0,53949.96344,0
8c81efdc-d2bd-4bc8-a7b6-4a27021b5bd6,63,Female,5,219326.1781,3,0,0,38577.00999,0
dee7086f-9f03-4c4e-8e4f-b5a461555a11,69,Male,5,63240.09679,2,1,1,100572.0766,0
ac083fac-ca59-43aa-a28d-285c51270b47,21,Male,7,176430.5272,2,1,1,108755.2872,0
c5b61a63-9e85-4803-8501-ab399549b382,35,Female,2,151692.7737,3,0,0,35061.88137,0
15df0c3b-fca2-4ac9-b184-6c9ebecf5990,23,Male,5,3906.207482,2,1,1,76028.57821,0
776c85c3-1c9d-4003-97ee-58aca4134143,32,Female,3,144740.0306,1,0,0,93574.27131,1
5f1a3377-2c29-4ee0-b714-2e9fa23678eb,65,Female,9,87437.44009,3,1,0,74412.37713,0
d9c77ff7-98c5-46bb-a006-7cd41b352873,56,Male,3,233495.6288,2,1,0,19775.668,0
c00edeb0-64fb-46c6-9f5b-1a7c2b42e186,38,Male,5,172453.5854,1,1,0,81374.26369,0
01c158d1-7310-45f1-b24c-ed70784283ea,23,Male,4,128628.2135,1,1,1,37160.1309,0
60c8c315-1257-46f8-8051-ee17fdf42a9c,27,Female,5,143972.7999,3,0,1,20779.24027,0
5dc8a894-4f75-4147-aef8-42c028babb8e,33,Male,1,111645.0344,2,1,0,10282.3915,0
381ac971-1d1c-4410-b351-5fe9a310197c,49,Male,4,234846.1123,1,0,1,49216.00504,0
3e31585e-ae06-4fbf-96cc-42f920d22fd7,50,Male,2,224769.166,3,1,0,30682.6132,0
b09cc771-9105-4dbe-a339-7e183b947171,46,Male,3,159271.1352,3,0,0,118708.7012,0
f14abb9d-1c7b-4478-8793-6c411b58e0bd,46,Male,2,174358.2721,1,1,1,62561.16876,1
2dbc6b14-82d0-4992-8d6c-ddc7a0940c1e,19,Female,1,55792.85565,1,1,1,131676.3875,0
3ffeb796-d987-4801-a3be-6f851390640a,20,Male,1,246588.3341,2,0,1,89386.7092,0
6f1349d1-5293-4426-8252-05a5826804c2,64,Male,9,141135.384,3,1,0,116595.6508,0
b56a3b9d-b552-4878-a3f8-3939cf1867b3,37,Female,2,224093.2975,2,0,1,131479.3657,0
809d4ff8-8d5e-4c79-bfa8-98691ca6cf69,66,Male,5,6330.985957,2,1,1,49439.89814,1
49806915-4ae9-4635-a233-b31bd31f8ed3,61,Female,3,247293.8246,2,1,0,112155.4371,0
433ffad8-737c-40f1-8090-aa068c228ff9,30,Female,3,221504.0279,2,0,1,134851.9304,1
7d9ba5ce-f421-4213-9488-05a775edfbdc,39,Female,5,67516.08842,1,1,1,140689.7261,0
91248182-9310-4d75-97ca-fb903d9568f3,52,Female,6,119482.2179,1,0,0,123858.5251,0
af8ff056-d715-4a74-a63e-1ba79b95c0a8,35,Male,3,232525.9975,1,0,0,95483.91203,0
5cd99e96-60be-406c-af05-bc203c9ff790,38,Male,0,116183.1294,2,0,0,126159.9867,0
b3c9a93a-0018-48c3-b305-70d9849617a9,25,Female,4,86673.73668,1,1,1,52171.69215,0
99ad270e-3ecb-42cb-a89d-f7f66b651af6,28,Male,6,95952.00969,2,1,0,69850.98292,0
907e4c6c-1567-498a-8886-adaf1032a0de,27,Male,8,34576.8743,1,0,0,116960.957,0
547f77f1-f59f-4f0c-a2f8-492bc7dca2bc,25,Male,2,192385.0219,2,1,1,116931.3132,0
0f872d69-00d4-4b98-881e-3dc605b483ec,53,Male,6,249384.1265,3,1,0,94498.8987,0
2dfb5c8f-1681-4b91-af09-38aa290b5e71,27,Female,6,150265.7977,1,1,1,29155.65641,0
ed2137d4-2af0-4756-be91-3e0899d4ddf9,66,Male,4,164449.2684,1,1,0,107116.3052,0
5be1ab32-f1e0-42e2-ac54-ce4b6163689a,57,Female,1,129379.1185,2,1,0,63708.61534,0
87a6237b-a5d0-418b-b22a-85590d7f8219,36,Female,2,216164.4902,2,1,1,145391.9073,1
3a640641-f650-4f71-a3b7-c6898984109e,38,Male,4,53583.83593,1,0,0,115905.5872,0
8c3ab51a-ba8c-4516-85c1-2a321e65e401,67,Male,8,21555.80344,3,0,1,34977.81664,0
55baf0f7-4872-41ce-9547-d4a244fa24d5,22,Male,6,136031.4492,1,0,0,122917.7925,0
2e4e38a0-2779-4705-ab21-39e63f7c8437,43,Male,3,50842.56017,2,0,0,90724.35116,1
90504465-4393-4acb-85e0-a3d6fc5a9da4,66,Male,1,27842.36248,1,0,1,85020.23038,0
30a6cc3a-0462-42a1-9a91-71f2d36bb660,69,Male,5,65887.83955,2,1,1,138403.7994,0
91143375-a008-493b-981e-a1d36970938f,40,Female,4,863.8410693,3,0,1,129196.3002,0
73056938-91a4-4379-b2a0-5450c7f84ddb,29,Female,7,217119.5679,2,0,1,78059.57976,0
814de758-2ed6-47c5-a884-82b6e3a10817,25,Female,6,123219.3755,1,0,0,80020.79922,0
5234b319-bf7a-437b-9e0e-7c9c2033d78d,25,Female,0,102843.3406,1,1,0,111198.1917,0
34881307-ce29-40ab-b84a-acadae0bbc9d,49,Male,5,67524.47436,3,0,0,143166.9847,0
ecfa4ce8-27cc-4b74-b1b2-1a5f562d2f9c,38,Female,1,142332.5965,3,0,0,34805.22248,0
892d2ccd-81ef-4f27-bc70-7394241231bf,55,Male,2,135060.9418,2,0,1,142223.7444,0
d7b087e0-c543-458c-a700-85b2c7fa4476,52,Male,0,224139.0048,3,1,1,79582.7451,0
5a630809-4cdf-43d1-90c7-bdf41868d3ff,55,Male,5,191146.759,3,1,1,108461.454,0
367651e0-ab5f-495c-8eb5-a0e4ad9ea562,24,Male,1,84910.43562,2,1,1,98543.25021,1
6d7ac93e-714e-4cbb-b9a0-284ce7363741,40,Male,0,215796.3105,3,0,1,111417.9162,1
507a2db0-b8f5-4b9b-a8de-10cd67f3277b,37,Male,1,150212.3925,1,0,0,124343.83,0
9f1085fb-7afe-4d78-82d4-89f53a07458c,53,Male,9,184165.8892,2,0,0,23326.76138,0
31c7a988-7f50-4995-bc42-c060d5af28f8,29,Male,8,140079.1555,1,1,1,142221.5374,0
d9990f3e-4a0d-422b-bb37-670749f62c05,55,Female,6,201160.1667,3,1,0,46247.4604,0
a012dfd3-ce5b-41ad-bb83-51e9d1b98963,18,Male,3,77576.88924,2,0,1,77610.4282,0
08d9a0dc-916a-4671-ba33-725fa8b4b584,69,Male,9,169937.1099,2,1,1,56476.57741,0
eacaccca-67c3-4009-a2ad-3cb1da9a6a75,21,Male,9,181400.6958,2,1,1,25005.64822,0
c705bcd1-929c-4de3-9f48-b0ae1fa49b9e,20,Male,1,91391.30826,2,0,1,136362.8623,1
7c5d9104-f108-469d-a382-a35f78243858,58,Male,6,76254.22166,3,0,0,59982.08229,0
e84a2dc6-29c9-456d-a2ce-50948418c6dc,65,Male,6,237570.8461,1,0,0,37466.78979,0
7b968f9b-6d14-4eff-b4bb-30adf2252e0e,61,Female,3,66031.45279,1,1,0,70478.21903,0
1b0d7e9d-5155-4346-bf85-9735d9956ecd,22,Male,6,203147.4051,3,0,1,61787.82541,0
c0a69eb8-1227-4bb9-a076-7a6210890fa4,66,Female,4,113252.9094,1,0,1,106909.8235,0
d35bb793-cdfd-4b93-a7f3-0130d116ba67,40,Female,7,187848.5677,2,1,0,13016.62369,0
09012110-7a1d-40db-975b-e64a9b3dac18,68,Female,8,32561.17995,2,1,0,66499.77303,1
ba9ae9b9-f5de-4185-b6db-edba4e4eb43c,19,Male,5,95382.16049,2,0,0,33003.92783,0
ac19a6ec-4eec-4ff7-8075-cc8f43cf9562,56,Male,3,41037.37652,3,1,0,13029.79345,0
f14de9b9-f2ea-4284-b467-ddc89818bda2,69,Female,6,192323.7402,3,0,1,100815.0058,0
e3714794-b96f-4415-bb47-011648dbfead,59,Female,7,129136.0239,3,0,0,106378.5234,0
5b554c4f-acdb-49a2-a70d-282760c6f478,26,Female,6,8191.245351,1,0,1,33269.06558,0
066abea7-6d70-4fcd-9787-22c6d5e80fec,54,Female,1,231280.8027,3,1,1,99537.77678,0
fcf20f95-cd6b-4a23-858d-6f1f60daf62b,42,Male,7,101940.696,1,0,0,63463.3175,0
92a0e67a-c939-4f09-a537-87a29f4be96e,33,Female,9,172707.1039,2,0,1,146733.1652,0
0631132b-97e1-43a8-ad14-f572e990e7b4,47,Male,8,180151.2319,3,0,1,126966.9764,0
d30461a6-8239-42b9-a5a0-d73b9237a1c4,34,Male,4,111255.7184,3,0,1,80403.09434,0
c19110f7-78f8-4833-936f-68ded36c6a6c,69,Female,0,27864.04725,1,0,0,43562.471,0
e215a5ee-304f-42bf-ac81-c245959ba9f8,23,Female,7,65237.25429,2,0,1,113523.5031,0
4e6727e2-bb57-49c6-b8ec-1d905986a3d7,20,Male,6,154850.5431,3,1,1,47111.14236,0
7bcb32e1-00fa-472e-9a40-3b13524eb111,29,Female,7,117368.9136,2,0,0,117883.3249,0
d977f7c2-3bae-44a2-aec6-b0644f09b682,69,Female,4,50251.07563,3,1,1,74700.75236,1
4c62de2b-ee61-4d68-81d3-df37b2eb658e,42,Female,2,167284.1686,1,1,1,32357.73004,0
fb4bfe7a-10cd-43c0-ab13-b3174dfbbd8f,27,Female,7,145041.9092,2,0,0,133862.313,0
5eb99349-67bd-45b1-9e4c-dd237453cc47,27,Male,0,72171.1319,2,1,1,143868.7353,0
2a7d6d1a-35cc-414d-b5c9-11197409ac9d,34,Male,1,68613.42443,1,1,1,20503.70515,0
78f792d1-8308-4765-8f98-d3c2ec9d658e,46,Male,6,245166.6507,3,0,1,59348.75469,1
0685b828-3829-4af3-988a-d788cbd919e5,34,Male,0,56113.93736,1,1,1,54874.40814,0
0a7d082b-928a-43fd-a579-8951a08ed580,55,Male,5,53259.34341,2,1,0,116549.4281,0
afdd7c5e-aeca-47e5-bed9-77113f25ff12,28,Male,0,16833.57168,1,1,1,147544.5645,1
04ab7412-eeca-4bd6-bb38-b666f45ec19c,47,Female,4,151798.3292,1,0,1,147356.4756,1
39da31a9-e3ac-4763-9422-de8a776b834d,39,Male,1,65062.40019,1,0,0,130597.7015,1
0ce96026-7fa5-4dd6-bd2c-1ebe43d1ba05,52,Female,8,3330.169394,2,1,0,21945.55599,0
dba3e6b3-1c02-473b-9cb0-533c4281567e,51,Male,3,82243.18523,3,1,1,44479.47592,1
087fadb5-3f78-415d-a2ed-aebcce9a19fb,68,Female,9,177984.9282,3,0,0,119511.5319,0
ae2f72b7-e34d-4fc0-881e-4796032853b5,41,Female,6,68903.50061,2,0,0,72331.93792,0
da526234-d7fd-492c-ae1d-1dc254ece545,64,Female,0,66565.61034,3,0,0,73974.20443,0
d2d8a3c8-bb79-4952-9265-3a6afa468b65,68,Female,5,49137.18226,2,0,1,25762.22221,0
a65c5b40-757c-4e7b-a7f2-939c8d87ce3b,21,Male,9,179823.8949,3,0,1,82363.25187,1
23dd8c5f-1517-443a-a1e5-36677fd5726d,18,Male,3,47444.18858,3,0,0,149989.2693,0
7607bce6-35c0-49d5-9022-fbc83869c16a,22,Male,5,183606.6742,1,1,1,14915.56871,0
fe922010-8a40-4914-a5d8-7ae51ed92886,37,Female,9,53538.28823,3,0,0,104935.5505,0
8f46c302-f10a-4bd3-a97c-57b9268c31b3,25,Male,4,197662.3187,1,0,1,92740.54405,0
cd879ce9-b6d7-44bc-94ac-a397b6c09c79,43,Female,3,108192.7626,2,0,0,133572.749,0
18707f28-a479-4989-a8af-0f91e5b734f2,55,Female,3,147546.4594,3,1,1,130098.0892,0
67270873-77c7-4f43-bfdf-c550cde89749,49,Male,6,218234.2759,3,0,0,37554.43162,0
d14371db-7681-4b4a-af64-955b9c819986,21,Male,7,128039.1953,1,0,1,24823.75044,0
c243cdcd-fe8f-4035-845d-8824d5152fd3,51,Female,0,13029.49507,2,1,0,126067.1481,0
714f39ee-98c1-4290-b370-5cde1c99cd05,31,Male,0,11111.37668,1,1,0,81277.60985,0
ed185b7a-94e5-4fd4-8d48-2cd7bacea5dc,21,Male,7,168477.9539,2,0,0,40498.30056,0
fd1d40e3-aed6-4d8d-9ee9-3752471c641d,45,Female,2,99921.90881,3,0,1,72923.68038,0
e3f611e4-0f91-4f05-b518-6c876141f14f,55,Male,0,63552.03691,2,0,1,69698.64527,0
e876bf03-86e7-4931-ba3a-a53e45c70b29,40,Male,9,81283.19817,2,1,0,48400.03317,1
f9ae8fc4-0abb-4e18-a4a6-11ba80aafc3f,47,Female,1,90278.3323,3,1,1,78416.18651,0
d836a091-5d59-4223-8f6a-ae861a7f3b40,50,Female,7,100718.4665,1,0,0,145756.3452,0
097f1ed8-78bd-4b03-88a2-c4d6aa3be424,35,Female,9,47072.02696,1,0,0,119014.548,1
d13ad2eb-b461-4fde-b16e-4d89c0238a2d,22,Female,1,7354.666988,1,1,1,98608.02664,0
4bc49623-4656-4198-b749-a83ffdf966c8,66,Male,0,124255.6965,2,1,1,129845.6017,0
a1f39bae-44b5-4b43-975a-267d30a5a13a,62,Female,3,197530.9629,1,0,1,14164.62861,0
13fa28ff-8dec-4ee2-8d6b-7ccf4f186101,64,Male,7,80476.28968,1,1,1,36244.99094,0
8404c6a4-1aad-4927-a25d-fea0a440bb4f,43,Male,1,187328.6899,2,0,0,36743.37966,1
a34dbf7e-cc7c-44e3-9188-27ef6dc528b7,38,Male,6,114643.4415,2,0,1,29390.94869,0
c71cbc27-456a-4f95-917c-109ead8c922e,31,Male,7,29920.03397,1,1,1,33023.64264,0
e0da6b1d-2b2c-469b-9171-1ec9c1ba6fb7,26,Female,6,66162.86315,2,0,0,84784.29806,1
16c0660d-0e8e-4709-aa86-aee78dac5fb9,49,Female,5,153953.4307,2,1,1,18596.30468,0
0a4ace4e-07f2-4069-9d65-56eae52ba0ce,59,Female,9,132888.1126,2,0,0,44234.49379,0
3952b9b1-1658-4b57-882c-bb13018b00a2,30,Female,1,73230.49774,3,0,1,74274.2862,0
32449b64-013e-4764-a99b-5a49bf22c589,46,Female,7,85319.2975,2,0,0,76004.9242,0
b7159075-16bd-4358-9b22-e073a8c91115,39,Male,8,47321.36343,3,0,1,74075.58926,1
